ts_recv,ts_event,rtype,publisher_id,instrument_id,action,side,depth,price,size,flags,ts_in_delta,sequence,symbol,dataset
2026-05-18 18:16:20.264059386+00:00,2026-05-18 18:16:20.264026046+00:00,0,5,19474,T,N,0,2.77,4,128,33340,9093351,CURR,BATS.PITCH
2026-05-18 18:16:20.265086809+00:00,2026-05-18 18:16:20.265054813+00:00,0,5,19474,T,N,0,2.765,196,128,31996,9093366,CURR,BATS.PITCH
2026-05-18 18:42:55.151409368+00:00,2026-05-18 18:42:55.151376360+00:00,0,5,19474,T,N,0,2.765,100,128,33008,9662034,CURR,BATS.PITCH
2026-05-18 18:44:51.219090423+00:00,2026-05-18 18:44:51.219057210+00:00,0,5,19474,T,N,0,2.74,65,128,33213,9704726,CURR,BATS.PITCH
2026-05-18 18:44:51.220480366+00:00,2026-05-18 18:44:51.220447217+00:00,0,5,19474,T,N,0,2.74,35,128,33149,9704727,CURR,BATS.PITCH
2026-05-18 19:01:28.243682989+00:00,2026-05-18 19:01:28.243643467+00:00,0,5,19474,T,B,0,2.76,54,0,39522,10104610,CURR,BATS.PITCH
2026-05-18 19:20:29.757688812+00:00,2026-05-18 19:20:29.757651927+00:00,0,5,19474,T,N,0,2.74,100,128,36885,10858778,CURR,BATS.PITCH
2026-05-18 19:26:27.339824709+00:00,2026-05-18 19:26:27.339790138+00:00,0,5,19474,T,N,0,2.74,100,128,34571,11015238,CURR,BATS.PITCH
2026-05-18 19:26:27.339953871+00:00,2026-05-18 19:26:27.339924838+00:00,0,5,19474,T,N,0,2.74,100,128,29033,11015239,CURR,BATS.PITCH
2026-05-18 19:28:16.176608891+00:00,2026-05-18 19:28:16.176574742+00:00,0,5,19474,T,N,0,2.74,6,128,34149,11057641,CURR,BATS.PITCH
2026-05-18 19:36:10.230326911+00:00,2026-05-18 19:36:10.230294800+00:00,0,5,19474,T,N,0,2.74,58,128,32111,11274019,CURR,BATS.PITCH
2026-05-18 19:43:56.675342786+00:00,2026-05-18 19:43:56.675309642+00:00,0,5,19474,T,N,0,2.73,50,128,33144,11496282,CURR,BATS.PITCH
2026-05-18 19:56:29.176485627+00:00,2026-05-18 19:56:29.176441770+00:00,0,5,19474,T,A,0,2.73,100,0,43857,11996865,CURR,BATS.PITCH
2026-05-18 19:56:29.176606998+00:00,2026-05-18 19:56:29.176573755+00:00,0,5,19474,T,A,0,2.72,100,0,33243,11996870,CURR,BATS.PITCH
2026-05-18 19:58:00.099350273+00:00,2026-05-18 19:58:00.099317084+00:00,0,5,19474,T,N,0,2.72,1,128,33189,12062380,CURR,BATS.PITCH
2026-05-18 22:54:48.582583502+00:00,2026-05-18 22:54:48.582534863+00:00,0,5,19474,T,N,0,2.71,800,128,48639,12253060,CURR,BATS.PITCH
2026-05-18 22:56:12.582696295+00:00,2026-05-18 22:56:12.582651721+00:00,0,5,19474,T,A,0,2.7,800,0,44574,12253251,CURR,BATS.PITCH
2026-05-18 13:31:31.355418246+00:00,2026-05-18 13:31:31.355381285+00:00,0,6,19474,T,N,0,3.59,100,128,36961,119977,CURR,BATY.PITCH
2026-05-18 13:31:31.355426022+00:00,2026-05-18 13:31:31.355381285+00:00,0,6,19474,T,A,0,3.58,300,0,44737,119978,CURR,BATY.PITCH
2026-05-18 13:31:31.357143087+00:00,2026-05-18 13:31:31.357110403+00:00,0,6,19474,T,B,0,3.58,300,0,32684,119981,CURR,BATY.PITCH
2026-05-18 13:31:31.357600339+00:00,2026-05-18 13:31:31.357566522+00:00,0,6,19474,T,B,0,3.58,97,0,33817,119983,CURR,BATY.PITCH
2026-05-18 13:36:03.307188398+00:00,2026-05-18 13:36:03.307154346+00:00,0,6,19474,T,N,0,3.42,500,128,34052,170541,CURR,BATY.PITCH
2026-05-18 13:40:20.677771014+00:00,2026-05-18 13:40:20.677733001+00:00,0,6,19474,T,B,0,3.34,500,0,38013,221063,CURR,BATY.PITCH
2026-05-18 13:40:20.677790181+00:00,2026-05-18 13:40:20.677758749+00:00,0,6,19474,T,B,0,3.34,200,0,31432,221065,CURR,BATY.PITCH
2026-05-18 13:40:20.677823205+00:00,2026-05-18 13:40:20.677792472+00:00,0,6,19474,T,N,0,3.34,100,128,30733,221066,CURR,BATY.PITCH
2026-05-18 14:00:50.952002272+00:00,2026-05-18 14:00:50.951966383+00:00,0,6,19474,T,N,0,2.96,100,128,35889,458802,CURR,BATY.PITCH
2026-05-18 14:57:59.605719007+00:00,2026-05-18 14:57:59.605680733+00:00,0,6,19474,T,A,0,3.04,400,0,38274,944646,CURR,BATY.PITCH
2026-05-18 14:58:08.273322514+00:00,2026-05-18 14:58:08.273285826+00:00,0,6,19474,T,A,0,3.04,100,0,36688,946111,CURR,BATY.PITCH
2026-05-18 15:02:46.924942192+00:00,2026-05-18 15:02:46.924905567+00:00,0,6,19474,T,A,0,3.05,100,0,36625,993284,CURR,BATY.PITCH
2026-05-18 15:03:33.550421028+00:00,2026-05-18 15:03:33.550383129+00:00,0,6,19474,T,A,0,3.05,100,0,37899,1000925,CURR,BATY.PITCH
2026-05-18 15:03:58.674254226+00:00,2026-05-18 15:03:58.674217455+00:00,0,6,19474,T,A,0,3.05,100,0,36771,1004748,CURR,BATY.PITCH
2026-05-18 15:04:09.243981699+00:00,2026-05-18 15:04:09.243946106+00:00,0,6,19474,T,A,0,3.05,100,0,35593,1006816,CURR,BATY.PITCH
2026-05-18 15:04:19.741907886+00:00,2026-05-18 15:04:19.741871328+00:00,0,6,19474,T,A,0,3.05,100,0,36558,1008019,CURR,BATY.PITCH
2026-05-18 15:19:15.027967802+00:00,2026-05-18 15:19:15.027929714+00:00,0,6,19474,T,B,0,3.07,400,0,38088,1108338,CURR,BATY.PITCH
2026-05-18 15:19:15.128267835+00:00,2026-05-18 15:19:15.128234188+00:00,0,6,19474,T,A,0,3.06,400,0,33647,1108348,CURR,BATY.PITCH
2026-05-18 15:19:15.164610844+00:00,2026-05-18 15:19:15.164571866+00:00,0,6,19474,T,A,0,3.04,100,0,38978,1108350,CURR,BATY.PITCH
2026-05-18 15:19:15.201087815+00:00,2026-05-18 15:19:15.201051798+00:00,0,6,19474,T,A,0,3.03,500,0,36017,1108359,CURR,BATY.PITCH
2026-05-18 15:19:15.652468945+00:00,2026-05-18 15:19:15.652433395+00:00,0,6,19474,T,A,0,2.99,100,0,35550,1108421,CURR,BATY.PITCH
2026-05-18 15:19:15.652652976+00:00,2026-05-18 15:19:15.652622237+00:00,0,6,19474,T,N,0,2.99,100,128,30739,1108422,CURR,BATY.PITCH
2026-05-18 15:40:54.480294816+00:00,2026-05-18 15:40:54.480261944+00:00,0,6,19474,T,N,0,3.06,100,128,32872,1231545,CURR,BATY.PITCH
2026-05-18 15:40:54.480533738+00:00,2026-05-18 15:40:54.480503203+00:00,0,6,19474,T,N,0,3.07,100,128,30535,1231546,CURR,BATY.PITCH
2026-05-18 15:40:54.480610731+00:00,2026-05-18 15:40:54.480582380+00:00,0,6,19474,T,N,0,3.07,25,128,28351,1231547,CURR,BATY.PITCH
2026-05-18 15:40:54.480719646+00:00,2026-05-18 15:40:54.480690672+00:00,0,6,19474,T,N,0,3.07,75,128,28974,1231548,CURR,BATY.PITCH
2026-05-18 15:53:19.980577768+00:00,2026-05-18 15:53:19.980542574+00:00,0,6,19474,T,N,0,3.06,100,128,35194,1287383,CURR,BATY.PITCH
2026-05-18 16:30:15.332501460+00:00,2026-05-18 16:30:15.332464859+00:00,0,6,19474,T,N,0,3.01,77,128,36601,1456910,CURR,BATY.PITCH
2026-05-18 16:39:47.023455571+00:00,2026-05-18 16:39:47.023417041+00:00,0,6,19474,T,N,0,3.0,100,128,38530,1505285,CURR,BATY.PITCH
2026-05-18 16:54:55.732853897+00:00,2026-05-18 16:54:55.732818399+00:00,0,6,19474,T,N,0,2.995,1,128,35498,1565907,CURR,BATY.PITCH
2026-05-18 16:56:20.567743750+00:00,2026-05-18 16:56:20.567707661+00:00,0,6,19474,T,N,0,2.95,100,128,36089,1574199,CURR,BATY.PITCH
2026-05-18 17:16:10.725040361+00:00,2026-05-18 17:16:10.725004485+00:00,0,6,19474,T,N,0,2.88,100,128,35876,1655982,CURR,BATY.PITCH
2026-05-18 17:16:11.799124560+00:00,2026-05-18 17:16:11.799085841+00:00,0,6,19474,T,N,0,2.88,100,128,38719,1656038,CURR,BATY.PITCH
2026-05-18 17:16:11.799550333+00:00,2026-05-18 17:16:11.799517665+00:00,0,6,19474,T,N,0,2.88,100,128,32668,1656039,CURR,BATY.PITCH
2026-05-18 17:32:01.839357177+00:00,2026-05-18 17:32:01.839321461+00:00,0,6,19474,T,N,0,2.93,7,128,35716,1712287,CURR,BATY.PITCH
2026-05-18 17:57:51.558604057+00:00,2026-05-18 17:57:51.558568727+00:00,0,6,19474,T,B,0,2.83,100,0,35330,1810190,CURR,BATY.PITCH
2026-05-18 18:16:24.592862350+00:00,2026-05-18 18:16:24.592826867+00:00,0,6,19474,T,N,0,2.765,100,128,35483,1878643,CURR,BATY.PITCH
2026-05-18 18:42:55.151397562+00:00,2026-05-18 18:42:55.151358559+00:00,0,6,19474,T,B,0,2.77,92,0,39003,1988319,CURR,BATY.PITCH
2026-05-18 18:42:55.151427024+00:00,2026-05-18 18:42:55.151388244+00:00,0,6,19474,T,B,0,2.77,8,0,38780,1988320,CURR,BATY.PITCH
2026-05-18 18:55:48.015160163+00:00,2026-05-18 18:55:48.015125361+00:00,0,6,19474,T,B,0,2.72,100,0,34802,2043678,CURR,BATY.PITCH
2026-05-18 19:01:23.897491183+00:00,2026-05-18 19:01:23.897300714+00:00,0,6,19474,T,B,0,2.74,100,0,190469,2071668,CURR,BATY.PITCH
2026-05-18 19:14:26.147428533+00:00,2026-05-18 19:14:26.147395087+00:00,0,6,19474,T,B,0,2.74,100,0,33446,2206559,CURR,BATY.PITCH
2026-05-18 19:20:29.757687952+00:00,2026-05-18 19:20:29.757646112+00:00,0,6,19474,T,B,0,2.74,100,0,41840,2240600,CURR,BATY.PITCH
2026-05-18 19:20:29.757692774+00:00,2026-05-18 19:20:29.757646112+00:00,0,6,19474,T,N,0,2.74,22,128,46662,2240601,CURR,BATY.PITCH
2026-05-18 19:20:29.757735551+00:00,2026-05-18 19:20:29.757706725+00:00,0,6,19474,T,N,0,2.74,78,128,28826,2240602,CURR,BATY.PITCH
2026-05-18 19:31:45.644903605+00:00,2026-05-18 19:31:45.644870043+00:00,0,6,19474,T,B,0,2.74,100,0,33562,2298428,CURR,BATY.PITCH
2026-05-18 19:55:03.271887348+00:00,2026-05-18 19:55:03.271851991+00:00,0,6,19474,T,B,0,2.74,74,0,35357,2455110,CURR,BATY.PITCH
2026-05-18 19:55:03.271943821+00:00,2026-05-18 19:55:03.271913515+00:00,0,6,19474,T,B,0,2.74,26,0,30306,2455111,CURR,BATY.PITCH
2026-05-18 19:56:29.176609483+00:00,2026-05-18 19:56:29.176572456+00:00,0,6,19474,T,A,0,2.72,100,0,37027,2473511,CURR,BATY.PITCH
2026-05-18 19:57:59.399569221+00:00,2026-05-18 19:57:59.399534124+00:00,0,6,19474,T,N,0,2.74,400,128,35097,2490185,CURR,BATY.PITCH
2026-05-18 13:31:31.355402738+00:00,2026-05-18 13:31:31.355367125+00:00,0,7,19474,T,N,0,3.59,100,128,35613,80361,CURR,EDGA.PITCH
2026-05-18 13:31:31.355410753+00:00,2026-05-18 13:31:31.355367125+00:00,0,7,19474,T,A,0,3.58,200,0,43628,80362,CURR,EDGA.PITCH
2026-05-18 13:36:03.307192022+00:00,2026-05-18 13:36:03.307159945+00:00,0,7,19474,T,N,0,3.42,500,128,32077,115534,CURR,EDGA.PITCH
2026-05-18 13:40:20.677773372+00:00,2026-05-18 13:40:20.677738356+00:00,0,7,19474,T,B,0,3.34,500,0,35016,152241,CURR,EDGA.PITCH
2026-05-18 13:40:20.677944502+00:00,2026-05-18 13:40:20.677913792+00:00,0,7,19474,T,B,0,3.34,200,0,30710,152247,CURR,EDGA.PITCH
2026-05-18 13:40:20.677950450+00:00,2026-05-18 13:40:20.677913792+00:00,0,7,19474,T,N,0,3.34,100,128,36658,152248,CURR,EDGA.PITCH
2026-05-18 13:45:12.592714396+00:00,2026-05-18 13:45:12.592679459+00:00,0,7,19474,T,N,0,3.27,100,0,34937,194902,CURR,EDGA.PITCH
2026-05-18 13:57:36.901198537+00:00,2026-05-18 13:57:36.901156420+00:00,0,7,19474,T,N,0,3.04,80,128,42117,298212,CURR,EDGA.PITCH
2026-05-18 14:00:50.951320148+00:00,2026-05-18 14:00:50.951284294+00:00,0,7,19474,T,N,0,2.96,100,128,35854,320929,CURR,EDGA.PITCH
2026-05-18 14:00:50.962739487+00:00,2026-05-18 14:00:50.962702006+00:00,0,7,19474,T,N,0,2.96,80,128,37481,320935,CURR,EDGA.PITCH
2026-05-18 14:04:58.844577262+00:00,2026-05-18 14:04:58.844536853+00:00,0,7,19474,T,B,0,3.08,160,0,40409,348072,CURR,EDGA.PITCH
2026-05-18 14:10:35.408144605+00:00,2026-05-18 14:10:35.408109360+00:00,0,7,19474,T,N,0,3.15,80,128,35245,394829,CURR,EDGA.PITCH
2026-05-18 15:04:39.400700637+00:00,2026-05-18 15:04:39.400667935+00:00,0,7,19474,T,N,0,3.075,80,128,32702,737603,CURR,EDGA.PITCH
2026-05-18 15:19:15.027970079+00:00,2026-05-18 15:19:15.027934009+00:00,0,7,19474,T,B,0,3.07,100,0,36070,811314,CURR,EDGA.PITCH
2026-05-18 15:19:15.027989333+00:00,2026-05-18 15:19:15.027961199+00:00,0,7,19474,T,B,0,3.07,300,0,28134,811315,CURR,EDGA.PITCH
2026-05-18 15:19:15.027994031+00:00,2026-05-18 15:19:15.027961199+00:00,0,7,19474,T,N,0,3.07,80,128,32832,811316,CURR,EDGA.PITCH
2026-05-18 15:19:15.128266519+00:00,2026-05-18 15:19:15.128235180+00:00,0,7,19474,T,A,0,3.06,400,0,31339,811334,CURR,EDGA.PITCH
2026-05-18 15:19:15.164615768+00:00,2026-05-18 15:19:15.164585141+00:00,0,7,19474,T,A,0,3.04,100,0,30627,811345,CURR,EDGA.PITCH
2026-05-18 15:19:15.201086518+00:00,2026-05-18 15:19:15.201052641+00:00,0,7,19474,T,A,0,3.03,500,0,33877,811355,CURR,EDGA.PITCH
2026-05-18 15:19:16.653150345+00:00,2026-05-18 15:19:16.653113070+00:00,0,7,19474,T,A,0,2.99,100,0,37275,811579,CURR,EDGA.PITCH
2026-05-18 15:19:16.653314499+00:00,2026-05-18 15:19:16.653285531+00:00,0,7,19474,T,N,0,2.99,73,128,28968,811580,CURR,EDGA.PITCH
2026-05-18 15:40:54.480055063+00:00,2026-05-18 15:40:54.480017736+00:00,0,7,19474,T,N,0,3.06,100,128,37327,901767,CURR,EDGA.PITCH
2026-05-18 15:53:19.980494066+00:00,2026-05-18 15:53:19.980460144+00:00,0,7,19474,T,N,0,3.06,100,128,33922,943031,CURR,EDGA.PITCH
2026-05-18 19:56:29.176487793+00:00,2026-05-18 19:56:29.176449301+00:00,0,7,19474,T,A,0,2.73,200,0,38492,1780971,CURR,EDGA.PITCH
2026-05-18 19:56:29.176663614+00:00,2026-05-18 19:56:29.176629326+00:00,0,7,19474,T,N,0,2.73,100,128,34288,1780975,CURR,EDGA.PITCH
2026-05-18 19:56:29.176775629+00:00,2026-05-18 19:56:29.176742857+00:00,0,7,19474,T,N,0,2.73,10,128,32772,1780979,CURR,EDGA.PITCH
2026-05-18 19:58:54.734333947+00:00,2026-05-18 19:58:54.734299544+00:00,0,7,19474,T,A,0,2.73,196,0,34403,1803458,CURR,EDGA.PITCH
2026-05-18 08:25:42.838138291+00:00,2026-05-18 08:25:42.838102087+00:00,0,8,19474,T,A,0,3.6,10,0,36204,172372,CURR,EDGX.PITCH
2026-05-18 12:14:49.658693011+00:00,2026-05-18 12:14:49.658648903+00:00,0,8,19474,T,A,0,3.6,31,0,44108,751214,CURR,EDGX.PITCH
2026-05-18 12:52:15.382998674+00:00,2026-05-18 12:52:15.382959454+00:00,0,8,19474,T,A,0,3.63,3,0,39220,873444,CURR,EDGX.PITCH
2026-05-18 13:30:00.428769072+00:00,2026-05-18 13:30:00.428732787+00:00,0,8,19474,T,A,0,3.6,59,0,36285,988040,CURR,EDGX.PITCH
2026-05-18 13:31:31.355498149+00:00,2026-05-18 13:31:31.355462004+00:00,0,8,19474,T,N,0,3.59,100,128,36145,1083089,CURR,EDGX.PITCH
2026-05-18 13:31:31.355509723+00:00,2026-05-18 13:31:31.355462004+00:00,0,8,19474,T,A,0,3.58,300,0,47719,1083090,CURR,EDGX.PITCH
2026-05-18 13:31:31.357039992+00:00,2026-05-18 13:31:31.357001858+00:00,0,8,19474,T,A,0,3.58,71,0,38134,1083102,CURR,EDGX.PITCH
2026-05-18 13:31:31.357104282+00:00,2026-05-18 13:31:31.357068230+00:00,0,8,19474,T,B,0,3.58,600,0,36052,1083105,CURR,EDGX.PITCH
2026-05-18 13:31:31.360040827+00:00,2026-05-18 13:31:31.360009380+00:00,0,8,19474,T,N,0,3.56,110,128,31447,1083119,CURR,EDGX.PITCH
2026-05-18 13:31:31.364140753+00:00,2026-05-18 13:31:31.364107764+00:00,0,8,19474,T,N,0,3.56,90,128,32989,1083120,CURR,EDGX.PITCH
2026-05-18 13:31:31.364142634+00:00,2026-05-18 13:31:31.364107764+00:00,0,8,19474,T,N,0,3.56,20,128,34870,1083121,CURR,EDGX.PITCH
2026-05-18 13:31:31.377546348+00:00,2026-05-18 13:31:31.377512050+00:00,0,8,19474,T,N,0,3.56,100,128,34298,1083129,CURR,EDGX.PITCH
2026-05-18 13:31:31.377548961+00:00,2026-05-18 13:31:31.377512050+00:00,0,8,19474,T,N,0,3.56,10,128,36911,1083130,CURR,EDGX.PITCH
2026-05-18 13:31:35.342635727+00:00,2026-05-18 13:31:35.342600570+00:00,0,8,19474,T,N,0,3.56,100,128,35157,1084946,CURR,EDGX.PITCH
2026-05-18 13:36:03.307075710+00:00,2026-05-18 13:36:03.307042256+00:00,0,8,19474,T,N,0,3.42,600,128,33454,1257064,CURR,EDGX.PITCH
2026-05-18 13:36:03.307564336+00:00,2026-05-18 13:36:03.307533166+00:00,0,8,19474,T,N,0,3.42,100,128,31170,1257065,CURR,EDGX.PITCH
2026-05-18 13:40:20.673866427+00:00,2026-05-18 13:40:20.673832555+00:00,0,8,19474,T,N,0,3.33,100,128,33872,1462376,CURR,EDGX.PITCH
2026-05-18 13:40:20.673868562+00:00,2026-05-18 13:40:20.673832555+00:00,0,8,19474,T,N,0,3.33,10,128,36007,1462377,CURR,EDGX.PITCH
2026-05-18 13:40:20.677772805+00:00,2026-05-18 13:40:20.677738252+00:00,0,8,19474,T,N,0,3.33,90,128,34553,1462380,CURR,EDGX.PITCH
2026-05-18 13:40:20.677785275+00:00,2026-05-18 13:40:20.677738252+00:00,0,8,19474,T,B,0,3.34,510,0,47023,1462381,CURR,EDGX.PITCH
2026-05-18 13:40:20.677799983+00:00,2026-05-18 13:40:20.677769029+00:00,0,8,19474,T,B,0,3.34,290,0,30954,1462384,CURR,EDGX.PITCH
2026-05-18 13:40:20.677803815+00:00,2026-05-18 13:40:20.677769029+00:00,0,8,19474,T,N,0,3.34,100,128,34786,1462385,CURR,EDGX.PITCH
2026-05-18 13:40:20.677810592+00:00,2026-05-18 13:40:20.677769029+00:00,0,8,19474,T,N,0,3.34,100,128,41563,1462386,CURR,EDGX.PITCH
2026-05-18 13:45:12.592658652+00:00,2026-05-18 13:45:12.592619124+00:00,0,8,19474,T,N,0,3.27,100,128,39528,1705025,CURR,EDGX.PITCH
2026-05-18 13:56:45.037454359+00:00,2026-05-18 13:56:45.037414769+00:00,0,8,19474,T,A,0,3.18,1414,0,39590,2198672,CURR,EDGX.PITCH
2026-05-18 13:56:45.049047013+00:00,2026-05-18 13:56:45.049010534+00:00,0,8,19474,T,A,0,3.15,1441,0,36479,2198687,CURR,EDGX.PITCH
2026-05-18 13:56:45.051928064+00:00,2026-05-18 13:56:45.051892384+00:00,0,8,19474,T,A,0,3.13,400,0,35680,2198700,CURR,EDGX.PITCH
2026-05-18 13:56:45.051935002+00:00,2026-05-18 13:56:45.051892384+00:00,0,8,19474,T,A,0,3.13,200,0,42618,2198701,CURR,EDGX.PITCH
2026-05-18 13:57:36.901193674+00:00,2026-05-18 13:57:36.901156805+00:00,0,8,19474,T,N,0,3.045,100,128,36869,2233390,CURR,EDGX.PITCH
2026-05-18 13:57:36.901196445+00:00,2026-05-18 13:57:36.901156805+00:00,0,8,19474,T,N,0,3.04,10,128,39640,2233391,CURR,EDGX.PITCH
2026-05-18 13:57:36.901701861+00:00,2026-05-18 13:57:36.901665438+00:00,0,8,19474,T,A,0,3.05,200,0,36423,2233399,CURR,EDGX.PITCH
2026-05-18 13:59:34.704484672+00:00,2026-05-18 13:59:34.704449015+00:00,0,8,19474,T,N,0,3.03,100,128,35657,2307594,CURR,EDGX.PITCH
2026-05-18 14:00:50.950014211+00:00,2026-05-18 14:00:50.949975998+00:00,0,8,19474,T,N,0,2.96,100,128,38213,2358898,CURR,EDGX.PITCH
2026-05-18 14:00:50.962716845+00:00,2026-05-18 14:00:50.962680397+00:00,0,8,19474,T,N,0,2.96,110,128,36448,2358901,CURR,EDGX.PITCH
2026-05-18 14:00:50.962720633+00:00,2026-05-18 14:00:50.962680397+00:00,0,8,19474,T,N,0,2.96,100,128,40236,2358902,CURR,EDGX.PITCH
2026-05-18 14:02:20.249349999+00:00,2026-05-18 14:02:20.249313714+00:00,0,8,19474,T,N,0,3.02,100,128,36285,2406571,CURR,EDGX.PITCH
2026-05-18 14:02:20.249583819+00:00,2026-05-18 14:02:20.249552256+00:00,0,8,19474,T,B,0,3.03,100,0,31563,2406572,CURR,EDGX.PITCH
2026-05-18 14:02:20.249594981+00:00,2026-05-18 14:02:20.249552256+00:00,0,8,19474,T,B,0,3.03,100,0,42725,2406573,CURR,EDGX.PITCH
2026-05-18 14:02:20.249612720+00:00,2026-05-18 14:02:20.249581490+00:00,0,8,19474,T,B,0,3.03,100,0,31230,2406576,CURR,EDGX.PITCH
2026-05-18 14:02:20.249618274+00:00,2026-05-18 14:02:20.249581490+00:00,0,8,19474,T,B,0,3.03,100,0,36784,2406577,CURR,EDGX.PITCH
2026-05-18 14:05:21.854831015+00:00,2026-05-18 14:05:21.854796591+00:00,0,8,19474,T,N,0,3.085,100,128,34424,2505865,CURR,EDGX.PITCH
2026-05-18 14:05:21.860638666+00:00,2026-05-18 14:05:21.860607448+00:00,0,8,19474,T,N,0,3.085,100,128,31218,2505866,CURR,EDGX.PITCH
2026-05-18 14:05:21.860695766+00:00,2026-05-18 14:05:21.860666868+00:00,0,8,19474,T,N,0,3.085,100,128,28898,2505867,CURR,EDGX.PITCH
2026-05-18 14:05:21.865772400+00:00,2026-05-18 14:05:21.865737213+00:00,0,8,19474,T,N,0,3.085,100,128,35187,2505868,CURR,EDGX.PITCH
2026-05-18 14:05:21.865827660+00:00,2026-05-18 14:05:21.865798757+00:00,0,8,19474,T,N,0,3.085,100,128,28903,2505869,CURR,EDGX.PITCH
2026-05-18 14:05:43.024533416+00:00,2026-05-18 14:05:43.024497817+00:00,0,8,19474,T,N,0,3.085,100,128,35599,2521128,CURR,EDGX.PITCH
2026-05-18 14:05:43.024544338+00:00,2026-05-18 14:05:43.024497817+00:00,0,8,19474,T,B,0,3.1,900,0,46521,2521129,CURR,EDGX.PITCH
2026-05-18 14:05:43.024547199+00:00,2026-05-18 14:05:43.024517534+00:00,0,8,19474,T,B,0,3.1,100,0,29665,2521130,CURR,EDGX.PITCH
2026-05-18 14:05:43.024561774+00:00,2026-05-18 14:05:43.024517534+00:00,0,8,19474,T,N,0,3.1,100,128,44240,2521131,CURR,EDGX.PITCH
2026-05-18 14:09:45.911044722+00:00,2026-05-18 14:09:45.911008276+00:00,0,8,19474,T,N,0,3.09,100,128,36446,2689924,CURR,EDGX.PITCH
2026-05-18 14:10:35.406959101+00:00,2026-05-18 14:10:35.406919077+00:00,0,8,19474,T,B,0,3.13,1241,0,40024,2723426,CURR,EDGX.PITCH
2026-05-18 14:10:35.407645491+00:00,2026-05-18 14:10:35.407614977+00:00,0,8,19474,T,B,0,3.15,100,0,30514,2723448,CURR,EDGX.PITCH
2026-05-18 14:15:29.051720340+00:00,2026-05-18 14:15:29.051687387+00:00,0,8,19474,T,N,0,3.18,100,128,32953,2891861,CURR,EDGX.PITCH
2026-05-18 14:15:29.051833435+00:00,2026-05-18 14:15:29.051801488+00:00,0,8,19474,T,N,0,3.18,100,128,31947,2891862,CURR,EDGX.PITCH
2026-05-18 14:15:47.410928025+00:00,2026-05-18 14:15:47.410896300+00:00,0,8,19474,T,A,0,3.14,1650,0,31725,2903790,CURR,EDGX.PITCH
2026-05-18 14:15:47.410949832+00:00,2026-05-18 14:15:47.410918581+00:00,0,8,19474,T,A,0,3.14,555,0,31251,2903792,CURR,EDGX.PITCH
2026-05-18 14:21:26.221905935+00:00,2026-05-18 14:21:26.221873817+00:00,0,8,19474,T,N,0,3.03,7,128,32118,3075043,CURR,EDGX.PITCH
2026-05-18 14:31:53.042104529+00:00,2026-05-18 14:31:53.042065665+00:00,0,8,19474,T,B,0,3.05,100,0,38864,3395151,CURR,EDGX.PITCH
2026-05-18 14:31:53.042164387+00:00,2026-05-18 14:31:53.042130134+00:00,0,8,19474,T,B,0,3.05,5900,0,34253,3395152,CURR,EDGX.PITCH
2026-05-18 14:33:17.003822540+00:00,2026-05-18 14:33:17.003786462+00:00,0,8,19474,T,A,0,3.02,100,0,36078,3446428,CURR,EDGX.PITCH
2026-05-18 14:33:17.003830018+00:00,2026-05-18 14:33:17.003786462+00:00,0,8,19474,T,A,0,3.02,100,0,43556,3446429,CURR,EDGX.PITCH
2026-05-18 14:57:59.603540237+00:00,2026-05-18 14:57:59.603505300+00:00,0,8,19474,T,N,0,3.05,100,128,34937,4188928,CURR,EDGX.PITCH
2026-05-18 14:57:59.603606915+00:00,2026-05-18 14:57:59.603577985+00:00,0,8,19474,T,N,0,3.05,700,128,28930,4188929,CURR,EDGX.PITCH
2026-05-18 15:04:39.400086083+00:00,2026-05-18 15:04:39.400050949+00:00,0,8,19474,T,N,0,3.07,100,128,35134,4428220,CURR,EDGX.PITCH
2026-05-18 15:04:39.408739404+00:00,2026-05-18 15:04:39.408708550+00:00,0,8,19474,T,N,0,3.075,100,128,30854,4428224,CURR,EDGX.PITCH
2026-05-18 15:04:39.408803520+00:00,2026-05-18 15:04:39.408774192+00:00,0,8,19474,T,N,0,3.075,100,128,29328,4428225,CURR,EDGX.PITCH
2026-05-18 15:04:41.550897986+00:00,2026-05-18 15:04:41.550863947+00:00,0,8,19474,T,N,0,3.08,100,128,34039,4429861,CURR,EDGX.PITCH
2026-05-18 15:08:56.786290793+00:00,2026-05-18 15:08:56.786252416+00:00,0,8,19474,T,B,0,3.09,36,0,38377,4544576,CURR,EDGX.PITCH
2026-05-18 15:08:56.786294141+00:00,2026-05-18 15:08:56.786252416+00:00,0,8,19474,T,B,0,3.09,24,0,41725,4544577,CURR,EDGX.PITCH
2026-05-18 15:08:56.786298162+00:00,2026-05-18 15:08:56.786252416+00:00,0,8,19474,T,B,0,3.09,24,0,45746,4544578,CURR,EDGX.PITCH
2026-05-18 15:08:56.786307183+00:00,2026-05-18 15:08:56.786252416+00:00,0,8,19474,T,B,0,3.09,27,0,54767,4544579,CURR,EDGX.PITCH
2026-05-18 15:08:56.786550836+00:00,2026-05-18 15:08:56.786518980+00:00,0,8,19474,T,B,0,3.1,50,0,31856,4544588,CURR,EDGX.PITCH
2026-05-18 15:08:56.786562345+00:00,2026-05-18 15:08:56.786518980+00:00,0,8,19474,T,B,0,3.1,9,0,43365,4544589,CURR,EDGX.PITCH
